,_id,Month,GEOCODE,TAMBON_T,TAMBON_E,AMPHOE_CODE,AMPHOE_T,AMPHOE_E,PROV_CODE,PROV_T,PROV_E,COUNT 17 YEAR,CRITERIA,RISK,Province
125,126,1,720410,ต.บ้านแหลม,Ban Laem,7204,อ.บางปลาม้า,Bang Pla Ma District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
126,127,1,720411,ต.มะขามล้ม,Makham Lom,7204,อ.บางปลาม้า,Bang Pla Ma District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
127,128,1,720412,ต.วังน้ำเย็น,Wang Nam Yen,7204,อ.บางปลาม้า,Bang Pla Ma District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
128,129,1,720413,ต.วัดโบสถ์,Wat Bot,7204,อ.บางปลาม้า,Bang Pla Ma District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
129,130,1,720414,ต.วัดดาว,Wat Dao,7204,อ.บางปลาม้า,Bang Pla Ma District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
130,131,1,720701,ต.สองพี่น้อง,Song Phi Nong,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
131,132,1,720702,ต.บางเลน,Bang Len,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
132,133,1,720703,ต.บางตาเถร,Bang Ta Then,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
133,134,1,720704,ต.บางตะเคียน,Bang Takhian,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
134,135,1,720705,ต.บ้านกุ่ม,Ban Kum,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
135,136,1,720706,ต.หัวโพธิ์,Hua Pho,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
136,137,1,720707,ต.บางพลับ,Bang Phlap,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
137,138,1,720708,ต.เนินพระปรางค์,Noen Phraprang,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
138,139,1,720709,ต.บ้านช้าง,Ban Chang,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
139,140,1,720710,ต.ต้นตาล,Ton Tan,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
140,141,1,720711,ต.ศรีสำราญ,Si Samran,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
141,142,1,720712,ต.ทุ่งคอก,Thung Khok,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
142,143,1,720715,ต.ดอนมะนาว,Don Manao,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
143,144,1,720902,ต.สระยายโสม,Sa Yai Som,7209,อ.อู่ทอง,U Thong District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
144,145,1,720904,ต.บ้านดอน,Ban Don,7209,อ.อู่ทอง,U Thong District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
145,146,1,720905,ต.ยุ้งทะลาย,Yung Thalai,7209,อ.อู่ทอง,U Thong District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
146,147,1,720906,ต.ดอนมะเกลือ,Don Makluea,7209,อ.อู่ทอง,U Thong District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
147,148,1,720907,ต.หนองโอ่ง,Nong Ong,7209,อ.อู่ทอง,U Thong District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
148,149,1,720911,ต.เจดีย์,Chedi,7209,อ.อู่ทอง,U Thong District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
149,150,1,720912,ต.สระพังลาน,Sa Phang Lan,7209,อ.อู่ทอง,U Thong District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
150,151,1,720913,ต.กระจัน,Krachan,7209,อ.อู่ทอง,U Thong District,72,จ.สุพรรณบุรี,Suphan Buri,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
151,152,1,730206,ต.สระสี่มุม,Sa Si Mum,7302,อ.กำแพงแสน,Kamphaeng Saen District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
152,153,1,730209,ต.สระพัฒนา,Sa Phatthana,7302,อ.กำแพงแสน,Kamphaeng Saen District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
153,154,1,730211,ต.ห้วยม่วง,Huai Muang,7302,อ.กำแพงแสน,Kamphaeng Saen District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
154,155,1,730317,ต.ดอนแฝก,Don Faek,7303,อ.นครชัยศรี,Nakhon Chai Si District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
155,156,1,730319,ต.วัดละมุด,Wat Lamut,7303,อ.นครชัยศรี,Nakhon Chai Si District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
156,157,1,730320,ต.บางพระ,Bang Phra,7303,อ.นครชัยศรี,Nakhon Chai Si District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
157,158,1,730321,ต.บางแก้วฟ้า,Bang Kaeo Fa,7303,อ.นครชัยศรี,Nakhon Chai Si District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
158,159,1,730322,ต.ลานตากฟ้า,Lan Tak Fa,7303,อ.นครชัยศรี,Nakhon Chai Si District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
159,160,1,730404,ต.ดอนพุทรา,Don Phutsa,7304,อ.ดอนตูม,Don Tum District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
160,161,1,730405,ต.บ้านหลวง,Ban Luang,7304,อ.ดอนตูม,Don Tum District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
161,162,1,730408,ต.ลำลูกบัว,Lam Luk Bua,7304,อ.ดอนตูม,Don Tum District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
162,163,1,730501,ต.บางเลน,Bang Len,7305,อ.บางเลน,Bang Len District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
163,164,1,730502,ต.บางปลา,Bang Pla,7305,อ.บางเลน,Bang Len District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
164,165,1,730503,ต.บางหลวง,Bang Luang,7305,อ.บางเลน,Bang Len District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
165,166,1,730504,ต.บางภาษี,Bang Phasi,7305,อ.บางเลน,Bang Len District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
166,167,1,730505,ต.บางระกำ,Bang Rakam,7305,อ.บางเลน,Bang Len District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
167,168,1,730506,ต.บางไทรป่า,Bang Sai Pa,7305,อ.บางเลน,Bang Len District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
168,169,1,730507,ต.หินมูล,Hin Mun,7305,อ.บางเลน,Bang Len District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
169,170,1,730508,ต.ไทรงาม,Sai Ngam,7305,อ.บางเลน,Bang Len District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
170,171,1,730509,ต.ดอนตูม,Don Tum,7305,อ.บางเลน,Bang Len District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
171,172,1,730510,ต.นิลเพชร,Nin Phet,7305,อ.บางเลน,Bang Len District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
172,173,1,730511,ต.บัวปากท่า,Bua Pak Tha,7305,อ.บางเลน,Bang Len District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
173,174,1,730512,ต.คลองนกกระทุง,Khlong Nok Krathung,7305,อ.บางเลน,Bang Len District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
174,175,1,730513,ต.นราภิรมย์,Nara Phirom,7305,อ.บางเลน,Bang Len District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
175,176,1,730514,ต.ลำพญา,Lam Phaya,7305,อ.บางเลน,Bang Len District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
176,177,1,730515,ต.ไผ่หูช้าง,Phai Hu Chang,7305,อ.บางเลน,Bang Len District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
177,178,1,730701,ต.ศาลายา,Sala Ya,7307,อ.พุทธมณฑล,Phutthamonthon District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
764,765,2,110108,ต.บางปูใหม่,Bang Pu Mai,1101,อ.เมืองสมุทรปราการ,Mueang Samut Prakan District,11,จ.สมุทรปราการ,Samut Prakarn,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สมุทรปราการ
765,766,2,110112,ต.บางปู,Bang Pu,1101,อ.เมืองสมุทรปราการ,Mueang Samut Prakan District,11,จ.สมุทรปราการ,Samut Prakarn,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สมุทรปราการ
766,767,2,110117,ต.แพรกษาใหม่,Phraeksa Mai,1101,อ.เมืองสมุทรปราการ,Mueang Samut Prakan District,11,จ.สมุทรปราการ,Samut Prakarn,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สมุทรปราการ
767,768,2,110201,ต.บางบ่อ,Bang Bo,1102,อ.บางบ่อ,Bang Bo District,11,จ.สมุทรปราการ,Samut Prakarn,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สมุทรปราการ
768,769,2,110202,ต.บ้านระกาศ,Ban Rakat,1102,อ.บางบ่อ,Bang Bo District,11,จ.สมุทรปราการ,Samut Prakarn,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สมุทรปราการ
769,770,2,110204,ต.บางเพรียง,Bang Phriang,1102,อ.บางบ่อ,Bang Bo District,11,จ.สมุทรปราการ,Samut Prakarn,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สมุทรปราการ
